               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 324,             0.01447,            0.005533,          0.00094736,             0.99617,                   1,               0.995,             0.88933,           0.0084729,           0.0025355,          0.00021666,           0.0046705,           0.0046705,           0.0046705
                 325,            0.014008,           0.0054357,          0.00098407,             0.99626,                   1,               0.995,             0.88986,           0.0084255,           0.0025481,           0.0002119,            0.004654,            0.004654,            0.004654
                 326,            0.014177,           0.0056116,          0.00099088,             0.99623,                   1,               0.995,             0.89123,           0.0084355,           0.0025446,          0.00021184,           0.0046375,           0.0046375,           0.0046375
                 327,             0.01373,           0.0054951,          0.00086959,             0.99627,                   1,               0.995,             0.88983,           0.0085096,           0.0025499,           0.0002141,            0.004621,            0.004621,            0.004621
                 328,            0.013907,           0.0054311,          0.00085805,             0.99629,                   1,               0.995,              0.8896,            0.008446,           0.0025355,          0.00021208,           0.0046045,           0.0046045,           0.0046045
                 329,            0.013763,           0.0055209,          0.00080666,             0.99627,                   1,               0.995,              0.8907,           0.0084124,           0.0025468,          0.00020806,            0.004588,            0.004588,            0.004588
                 330,            0.013607,            0.005451,          0.00084375,             0.99615,                   1,               0.995,             0.89343,           0.0084688,           0.0025469,          0.00020898,           0.0045715,           0.0045715,           0.0045715
                 331,            0.013929,           0.0054936,          0.00073659,             0.99615,                   1,               0.995,             0.89289,           0.0085702,           0.0025642,          0.00021738,            0.004555,            0.004555,            0.004555
                 332,            0.013476,           0.0054782,          0.00075452,             0.99615,                   1,               0.995,             0.89251,           0.0086091,           0.0025526,          0.00021397,           0.0045385,           0.0045385,           0.0045385
                 333,            0.013279,           0.0053986,          0.00076216,             0.99618,                   1,               0.995,             0.88944,           0.0085638,           0.0025366,          0.00020831,            0.004522,            0.004522,            0.004522
                 334,            0.013732,           0.0055602,          0.00075482,             0.99607,                   1,               0.995,             0.89061,           0.0086093,           0.0025498,          0.00021028,           0.0045055,           0.0045055,           0.0045055
                 335,            0.013729,            0.005406,           0.0007665,             0.99606,                   1,               0.995,             0.89248,           0.0086116,           0.0025483,          0.00020627,            0.004489,            0.004489,            0.004489
                 336,            0.013382,           0.0054279,          0.00078105,             0.99604,                   1,               0.995,              0.8918,            0.008659,           0.0025508,          0.00020697,           0.0044725,           0.0044725,           0.0044725
                 337,            0.013662,           0.0056611,          0.00073305,             0.99599,                   1,               0.995,             0.88998,           0.0086005,           0.0025635,          0.00020037,            0.004456,            0.004456,            0.004456
                 338,            0.013656,           0.0054184,          0.00071999,             0.99615,                   1,               0.995,             0.88665,           0.0086787,           0.0025681,          0.00019555,           0.0044395,           0.0044395,           0.0044395
                 339,            0.013569,           0.0055049,          0.00075003,             0.99604,                   1,               0.995,             0.88782,           0.0086499,           0.0025737,          0.00019921,            0.004423,            0.004423,            0.004423
                 340,            0.013516,           0.0052508,          0.00072118,             0.99587,                   1,               0.995,             0.88842,           0.0086233,           0.0025611,          0.00020097,           0.0044065,           0.0044065,           0.0044065
                 341,            0.013665,           0.0055555,          0.00081778,             0.99588,                   1,               0.995,             0.89142,           0.0085711,           0.0025596,          0.00020695,             0.00439,             0.00439,             0.00439
                 342,            0.013436,           0.0053874,           0.0008254,             0.99589,                   1,               0.995,             0.89084,           0.0085616,            0.002553,           0.0002034,           0.0043735,           0.0043735,           0.0043735
                 343,            0.013539,           0.0054808,           0.0007886,             0.99589,                   1,               0.995,             0.88847,           0.0085402,            0.002554,          0.00020048,            0.004357,            0.004357,            0.004357
                 344,            0.013548,           0.0053977,          0.00082728,             0.99594,                   1,               0.995,             0.88762,           0.0085017,           0.0025474,          0.00020236,           0.0043405,           0.0043405,           0.0043405
                 345,            0.013124,           0.0055282,          0.00076156,               0.996,                   1,               0.995,             0.89122,           0.0085431,           0.0025503,          0.00020384,            0.004324,            0.004324,            0.004324
                 346,              0.0133,           0.0054212,          0.00081295,             0.99602,                   1,               0.995,             0.89023,           0.0085638,           0.0025579,          0.00020445,           0.0043075,           0.0043075,           0.0043075
                 347,            0.013433,           0.0054517,          0.00090138,             0.99591,                   1,               0.995,             0.89248,           0.0085783,           0.0025612,          0.00020496,            0.004291,            0.004291,            0.004291
                 348,            0.013532,           0.0055073,          0.00073969,             0.99592,                   1,               0.995,             0.89544,            0.008557,           0.0025652,          0.00019689,           0.0042745,           0.0042745,           0.0042745
                 349,            0.013527,           0.0054398,          0.00075738,             0.99603,                   1,               0.995,             0.89327,           0.0084989,           0.0025578,          0.00019098,            0.004258,            0.004258,            0.004258
                 350,            0.013429,           0.0055892,          0.00070752,              0.9961,                   1,               0.995,              0.8923,           0.0085502,            0.002569,           0.0001906,           0.0042415,           0.0042415,           0.0042415
                 351,            0.013633,           0.0054202,          0.00065649,             0.99615,                   1,               0.995,             0.89054,           0.0085712,           0.0025729,          0.00018488,            0.004225,            0.004225,            0.004225
                 352,            0.013557,           0.0054153,          0.00073992,             0.99622,                   1,               0.995,              0.8922,           0.0085128,           0.0025652,          0.00018441,           0.0042085,           0.0042085,           0.0042085
                 353,            0.013366,           0.0053179,          0.00077148,             0.99609,                   1,               0.995,             0.89114,           0.0085065,           0.0025568,          0.00019048,            0.004192,            0.004192,            0.004192
                 354,            0.013383,           0.0054535,          0.00080102,             0.99598,                   1,               0.995,             0.89266,           0.0084577,           0.0025579,          0.00018689,           0.0041755,           0.0041755,           0.0041755
                 355,            0.013226,           0.0053643,          0.00073469,             0.99599,                   1,               0.995,              0.8949,           0.0084031,           0.0025414,          0.00018503,            0.004159,            0.004159,            0.004159
                 356,            0.013583,           0.0052868,          0.00068723,             0.99608,                   1,               0.995,             0.89342,           0.0084294,           0.0025458,          0.00018583,           0.0041425,           0.0041425,           0.0041425
                 357,             0.01308,           0.0054207,          0.00073006,             0.99609,                   1,               0.995,             0.89105,           0.0083808,           0.0025338,          0.00018371,            0.004126,            0.004126,            0.004126
                 358,            0.013268,           0.0055012,          0.00068111,             0.99611,                   1,               0.995,             0.89207,           0.0084057,           0.0025318,          0.00018048,           0.0041095,           0.0041095,           0.0041095
                 359,            0.013226,            0.005367,          0.00066418,              0.9962,                   1,               0.995,             0.89004,           0.0084602,           0.0025286,          0.00017717,            0.004093,            0.004093,            0.004093
                 360,            0.013322,           0.0052248,            0.000731,             0.99615,                   1,               0.995,             0.89076,           0.0084804,           0.0025419,          0.00017627,           0.0040765,           0.0040765,           0.0040765
                 361,            0.013301,           0.0054935,          0.00074488,             0.99625,                   1,               0.995,             0.89163,            0.008513,           0.0025545,          0.00017525,             0.00406,             0.00406,             0.00406
                 362,            0.013297,            0.005307,           0.0006956,             0.99625,                   1,               0.995,             0.88902,           0.0085542,           0.0025651,          0.00017508,           0.0040435,           0.0040435,           0.0040435
                 363,            0.013136,           0.0053855,          0.00071553,             0.99623,                   1,               0.995,             0.89005,            0.008526,           0.0025524,          0.00017565,            0.004027,            0.004027,            0.004027
                 364,            0.013207,            0.005378,          0.00070318,             0.99613,                   1,               0.995,              0.8898,           0.0085932,           0.0025585,          0.00017609,           0.0040105,           0.0040105,           0.0040105
                 365,             0.01335,           0.0053851,           0.0006598,             0.99611,                   1,               0.995,             0.88842,            0.008574,           0.0025473,          0.00017592,            0.003994,            0.003994,            0.003994
                 366,            0.012872,           0.0052224,          0.00064921,             0.99614,                   1,               0.995,             0.88821,           0.0085619,           0.0025466,          0.00017678,           0.0039775,           0.0039775,           0.0039775
                 367,            0.012857,           0.0053913,          0.00070735,             0.99617,                   1,               0.995,             0.88813,           0.0084994,           0.0025422,          0.00017458,            0.003961,            0.003961,            0.003961
                 368,            0.012828,           0.0052119,          0.00064541,             0.99618,                   1,               0.995,             0.88717,           0.0084921,           0.0025495,          0.00017556,           0.0039445,           0.0039445,           0.0039445
                 369,            0.013472,           0.0054895,          0.00072235,             0.99621,                   1,               0.995,             0.88794,           0.0084968,           0.0025482,          0.00017236,            0.003928,            0.003928,            0.003928
                 370,            0.012909,            0.005425,          0.00072317,             0.99627,                   1,               0.995,             0.88724,           0.0085832,           0.0025608,          0.00017575,           0.0039115,           0.0039115,           0.0039115
                 371,            0.013159,           0.0052958,          0.00066848,             0.99626,                   1,               0.995,             0.88672,           0.0085962,           0.0025565,          0.00017758,            0.003895,            0.003895,            0.003895
                 372,            0.013238,           0.0054708,          0.00089323,             0.99629,                   1,               0.995,             0.88603,           0.0085802,           0.0025537,          0.00017609,           0.0038785,           0.0038785,           0.0038785
                 373,            0.013109,           0.0054087,          0.00071437,             0.99617,                   1,               0.995,             0.88962,           0.0085725,           0.0025371,          0.00016707,            0.003862,            0.003862,            0.003862
                 374,            0.013086,           0.0053719,          0.00072847,             0.99618,                   1,               0.995,             0.88977,           0.0085551,             0.00253,          0.00016448,           0.0038455,           0.0038455,           0.0038455
                 375,             0.01321,           0.0055621,          0.00070084,             0.99627,                   1,               0.995,             0.88805,           0.0085208,           0.0025235,          0.00016133,            0.003829,            0.003829,            0.003829
                 376,            0.012717,           0.0052771,          0.00064273,             0.99622,                   1,               0.995,             0.88882,           0.0085975,           0.0025337,          0.00016083,           0.0038125,           0.0038125,           0.0038125
                 377,             0.01309,           0.0052495,           0.0005894,             0.99615,                   1,               0.995,             0.88875,             0.00859,           0.0025337,          0.00015943,            0.003796,            0.003796,            0.003796
                 378,            0.012916,           0.0051663,          0.00060611,              0.9962,                   1,               0.995,             0.88871,           0.0085781,           0.0025354,          0.00015887,           0.0037795,           0.0037795,           0.0037795
                 379,            0.013021,           0.0053156,          0.00064246,             0.99613,                   1,               0.995,             0.88842,           0.0085913,           0.0025308,          0.00015986,            0.003763,            0.003763,            0.003763
                 380,            0.012932,            0.005421,           0.0006872,             0.99616,                   1,               0.995,             0.88984,           0.0085604,           0.0025258,          0.00016246,           0.0037465,           0.0037465,           0.0037465
                 381,            0.012962,            0.005421,          0.00064442,             0.99621,                   1,               0.995,             0.88917,           0.0085202,           0.0025287,          0.00016468,             0.00373,             0.00373,             0.00373
                 382,            0.012825,           0.0052479,          0.00064031,             0.99624,                   1,               0.995,             0.88777,           0.0085435,           0.0025339,          0.00016245,           0.0037135,           0.0037135,           0.0037135
                 383,            0.012922,           0.0053161,          0.00060426,             0.99619,                   1,               0.995,             0.88911,           0.0085769,           0.0025226,          0.00016167,            0.003697,            0.003697,            0.003697
                 384,            0.012576,           0.0052474,          0.00062969,             0.99621,                   1,               0.995,             0.89056,           0.0086025,           0.0025267,           0.0001541,           0.0036805,           0.0036805,           0.0036805
                 385,            0.012777,           0.0053864,          0.00057278,             0.99623,                   1,               0.995,             0.89137,           0.0086089,           0.0025344,           0.0001504,            0.003664,            0.003664,            0.003664
                 386,            0.012921,           0.0053907,          0.00060089,             0.99608,                   1,               0.995,             0.88803,           0.0085828,           0.0025311,          0.00015038,           0.0036475,           0.0036475,           0.0036475
                 387,            0.012657,           0.0051944,          0.00078778,             0.99604,                   1,               0.995,             0.88783,           0.0085213,           0.0025256,          0.00015268,            0.003631,            0.003631,            0.003631
                 388,             0.01316,           0.0053851,          0.00067545,             0.99599,                   1,               0.995,             0.88958,           0.0085018,           0.0025273,          0.00015176,           0.0036145,           0.0036145,           0.0036145
                 389,            0.012684,           0.0052028,          0.00063187,               0.996,                   1,               0.995,             0.88906,           0.0085041,           0.0025329,          0.00015069,            0.003598,            0.003598,            0.003598
                 390,             0.01284,           0.0051736,          0.00080584,             0.99604,                   1,               0.995,             0.89011,           0.0085365,           0.0025485,          0.00015255,           0.0035815,           0.0035815,           0.0035815
                 391,            0.013216,           0.0054096,          0.00072043,             0.99604,                   1,               0.995,             0.89022,           0.0085446,           0.0025515,          0.00014944,            0.003565,            0.003565,            0.003565
                 392,            0.012798,           0.0053154,          0.00065045,             0.99606,                   1,               0.995,             0.88927,           0.0085498,           0.0025436,          0.00014579,           0.0035485,           0.0035485,           0.0035485
                 393,            0.012713,           0.0053613,          0.00059736,             0.99598,                   1,               0.995,             0.89153,           0.0085625,            0.002538,          0.00014414,            0.003532,            0.003532,            0.003532
                 394,            0.012722,           0.0053073,          0.00066837,               0.996,                   1,               0.995,             0.89084,           0.0085607,           0.0025521,          0.00014403,           0.0035155,           0.0035155,           0.0035155
                 395,            0.012907,           0.0051732,          0.00063061,              0.9961,                   1,               0.995,             0.89243,           0.0085294,           0.0025447,          0.00014153,            0.003499,            0.003499,            0.003499
                 396,            0.012964,           0.0053449,          0.00067975,             0.99622,                   1,               0.995,             0.89268,           0.0085737,           0.0025451,          0.00014317,           0.0034825,           0.0034825,           0.0034825
                 397,            0.013021,           0.0052759,          0.00070152,             0.99612,                   1,               0.995,             0.89261,           0.0085555,            0.002539,          0.00014302,            0.003466,            0.003466,            0.003466
                 398,            0.012765,           0.0052862,          0.00063318,             0.99614,                   1,               0.995,             0.89266,           0.0084776,           0.0025272,          0.00014233,           0.0034495,           0.0034495,           0.0034495
                 399,             0.01264,           0.0051319,          0.00067204,             0.99623,                   1,               0.995,             0.89218,           0.0084402,           0.0025306,          0.00014138,            0.003433,            0.003433,            0.003433
                 400,            0.012521,           0.0050992,          0.00076724,             0.99617,                   1,               0.995,             0.89121,            0.008429,           0.0025249,          0.00014202,           0.0034165,           0.0034165,           0.0034165
                 401,            0.012713,           0.0053571,          0.00067726,             0.99618,                   1,               0.995,             0.89096,           0.0084462,           0.0025238,          0.00014193,              0.0034,              0.0034,              0.0034
                 402,            0.012355,           0.0051819,          0.00061026,             0.99622,                   1,               0.995,             0.89307,           0.0084676,           0.0025147,          0.00014213,           0.0033835,           0.0033835,           0.0033835
                 403,            0.012522,           0.0052585,          0.00059794,             0.99628,                   1,               0.995,             0.89408,           0.0084547,           0.0025198,          0.00014173,            0.003367,            0.003367,            0.003367
                 404,             0.01288,           0.0053181,          0.00062714,             0.99631,                   1,               0.995,             0.89333,           0.0084494,           0.0025164,          0.00013908,           0.0033505,           0.0033505,           0.0033505
                 405,            0.013036,           0.0053403,          0.00079244,             0.99627,                   1,               0.995,             0.89451,           0.0084351,           0.0025214,          0.00013848,            0.003334,            0.003334,            0.003334
                 406,            0.012785,           0.0051768,          0.00071903,             0.99623,                   1,               0.995,             0.89386,           0.0084381,           0.0025248,          0.00013805,           0.0033175,           0.0033175,           0.0033175
                 407,             0.01269,           0.0051773,          0.00063279,              0.9962,                   1,               0.995,             0.89483,           0.0084593,           0.0025308,          0.00013647,            0.003301,            0.003301,            0.003301
                 408,            0.012767,           0.0052022,          0.00071917,             0.99621,                   1,               0.995,              0.8933,           0.0084616,            0.002536,          0.00013695,           0.0032845,           0.0032845,           0.0032845
                 409,             0.01262,            0.005173,          0.00058203,              0.9962,                   1,               0.995,             0.89348,           0.0084928,           0.0025397,          0.00013698,            0.003268,            0.003268,            0.003268
                 410,             0.01268,           0.0052256,          0.00069867,             0.99626,                   1,               0.995,             0.89174,           0.0085035,           0.0025376,          0.00013582,           0.0032515,           0.0032515,           0.0032515
                 411,            0.012281,           0.0052046,          0.00054382,             0.99626,                   1,               0.995,             0.89198,           0.0084944,           0.0025343,          0.00013535,            0.003235,            0.003235,            0.003235
                 412,            0.012123,           0.0051321,          0.00058468,             0.99627,                   1,               0.995,             0.89304,           0.0084845,            0.002537,          0.00013379,           0.0032185,           0.0032185,           0.0032185
                 413,            0.012666,           0.0050521,          0.00055183,             0.99626,                   1,               0.995,             0.89313,           0.0084526,           0.0025316,          0.00013175,            0.003202,            0.003202,            0.003202
                 414,            0.012353,             0.00533,          0.00064706,              0.9963,                   1,               0.995,             0.89367,           0.0084517,           0.0025276,          0.00013124,           0.0031855,           0.0031855,           0.0031855
                 415,            0.012503,           0.0051327,          0.00072391,             0.99626,                   1,               0.995,             0.89429,           0.0084579,           0.0025265,          0.00013099,            0.003169,            0.003169,            0.003169
                 416,            0.012676,           0.0051579,          0.00061369,             0.99624,                   1,               0.995,             0.89321,           0.0084507,           0.0025209,          0.00013186,           0.0031525,           0.0031525,           0.0031525
                 417,              0.0123,           0.0051789,          0.00060748,             0.99629,                   1,               0.995,             0.89298,           0.0084514,           0.0025145,          0.00013158,            0.003136,            0.003136,            0.003136
                 418,            0.012474,           0.0053192,           0.0005562,             0.99631,                   1,               0.995,             0.89295,           0.0084355,            0.002513,          0.00012995,           0.0031195,           0.0031195,           0.0031195
                 419,            0.012447,           0.0050559,           0.0007312,             0.99631,                   1,               0.995,             0.89169,           0.0084049,           0.0025136,          0.00012916,            0.003103,            0.003103,            0.003103
                 420,            0.012281,           0.0052604,          0.00063295,             0.99633,                   1,               0.995,              0.8924,           0.0084187,           0.0025149,           0.0001291,           0.0030865,           0.0030865,           0.0030865
                 421,            0.012087,           0.0051121,          0.00066543,             0.99638,                   1,               0.995,             0.89452,           0.0084328,           0.0025213,          0.00013025,             0.00307,             0.00307,             0.00307
                 422,            0.012474,           0.0051722,          0.00060008,             0.99643,                   1,               0.995,             0.89343,           0.0084269,           0.0025195,          0.00012993,           0.0030535,           0.0030535,           0.0030535
                 423,            0.012448,           0.0051836,          0.00058118,             0.99644,                   1,               0.995,             0.89299,           0.0084471,           0.0025233,          0.00013023,            0.003037,            0.003037,            0.003037
                 424,             0.01217,           0.0052216,          0.00060612,             0.99644,                   1,               0.995,             0.89381,           0.0084382,           0.0025261,          0.00013021,           0.0030205,           0.0030205,           0.0030205
                 425,            0.012472,           0.0050251,          0.00065584,             0.99642,                   1,               0.995,             0.89362,            0.008445,           0.0025236,          0.00012806,            0.003004,            0.003004,            0.003004
                 426,            0.012113,           0.0051013,          0.00051524,             0.99636,                   1,               0.995,             0.89403,           0.0084508,           0.0025212,          0.00012671,           0.0029875,           0.0029875,           0.0029875
                 427,            0.012383,           0.0051855,          0.00059469,             0.99633,                   1,               0.995,             0.89221,           0.0084193,           0.0025157,          0.00012598,            0.002971,            0.002971,            0.002971
                 428,            0.012063,           0.0052069,          0.00052268,             0.99633,                   1,               0.995,             0.89209,           0.0084192,           0.0025104,          0.00012548,           0.0029545,           0.0029545,           0.0029545
                 429,             0.01232,           0.0052121,          0.00052837,             0.99633,                   1,               0.995,             0.89329,           0.0084429,           0.0025037,          0.00012356,            0.002938,            0.002938,            0.002938
                 430,            0.012328,           0.0051598,          0.00048864,             0.99632,                   1,               0.995,             0.89288,           0.0084712,           0.0025065,          0.00012279,           0.0029215,           0.0029215,           0.0029215
                 431,            0.012258,           0.0050254,          0.00050881,             0.99636,                   1,               0.995,             0.89249,           0.0084816,            0.002509,          0.00012208,            0.002905,            0.002905,            0.002905
                 432,            0.011981,           0.0051351,          0.00059492,             0.99635,                   1,               0.995,             0.89153,           0.0084638,           0.0025087,          0.00012066,           0.0028885,           0.0028885,           0.0028885
                 433,            0.011811,           0.0050923,          0.00053434,             0.99628,                   1,               0.995,             0.89137,           0.0084657,            0.002505,          0.00011929,            0.002872,            0.002872,            0.002872
                 434,            0.012264,           0.0050272,          0.00060811,             0.99631,                   1,               0.995,             0.89203,           0.0084753,            0.002511,          0.00011812,           0.0028555,           0.0028555,           0.0028555
                 435,             0.01207,           0.0052068,          0.00062186,             0.99631,                   1,               0.995,             0.89059,            0.008471,           0.0025122,          0.00011756,            0.002839,            0.002839,            0.002839
                 436,            0.012042,             0.00501,          0.00053228,             0.99635,                   1,               0.995,             0.89005,           0.0084944,            0.002517,          0.00011735,           0.0028225,           0.0028225,           0.0028225
                 437,            0.012212,           0.0050189,          0.00049915,             0.99635,                   1,               0.995,             0.89074,           0.0084984,           0.0025164,          0.00011638,            0.002806,            0.002806,            0.002806
                 438,            0.012305,           0.0051509,          0.00059495,             0.99635,                   1,               0.995,             0.88996,           0.0085078,           0.0025185,          0.00011697,           0.0027895,           0.0027895,           0.0027895
                 439,            0.012052,           0.0052309,          0.00058451,             0.99632,                   1,               0.995,             0.89087,           0.0084931,           0.0025148,          0.00011693,            0.002773,            0.002773,            0.002773
                 440,            0.012135,           0.0051403,          0.00064175,             0.99635,                   1,               0.995,             0.88943,           0.0084811,           0.0025149,          0.00011699,           0.0027565,           0.0027565,           0.0027565
                 441,            0.012202,           0.0052616,          0.00066438,             0.99635,                   1,               0.995,             0.89012,           0.0084621,           0.0025067,           0.0001161,             0.00274,             0.00274,             0.00274
                 442,            0.012405,           0.0050108,          0.00052982,             0.99639,                   1,               0.995,             0.89071,           0.0084494,            0.002502,          0.00011543,           0.0027235,           0.0027235,           0.0027235
                 443,            0.012231,            0.005212,          0.00054254,             0.99638,                   1,               0.995,             0.89037,           0.0084484,           0.0024989,          0.00011352,            0.002707,            0.002707,            0.002707
                 444,            0.012396,           0.0053383,          0.00057583,             0.99641,                   1,               0.995,             0.89175,           0.0084444,           0.0025026,          0.00011104,           0.0026905,           0.0026905,           0.0026905
                 445,            0.011909,           0.0050247,           0.0005158,             0.99642,                   1,               0.995,             0.89041,           0.0084217,           0.0025027,          0.00010973,            0.002674,            0.002674,            0.002674
                 446,             0.01208,           0.0051834,          0.00049137,             0.99635,                   1,               0.995,             0.89125,           0.0084326,           0.0025045,          0.00010881,           0.0026575,           0.0026575,           0.0026575
                 447,            0.011992,           0.0051381,          0.00064531,             0.99635,                   1,               0.995,             0.89155,           0.0084432,           0.0025036,          0.00010831,            0.002641,            0.002641,            0.002641
                 448,            0.011882,           0.0051589,           0.0007652,             0.99638,                   1,               0.995,             0.89279,           0.0084471,           0.0025039,          0.00010712,           0.0026245,           0.0026245,           0.0026245
